time,id,x,y,w,h
32231.00 ,28 ,417.84 ,367.81 ,29.14 ,76.10 
32265.00 ,22 ,301.01 ,306.64 ,31.84 ,72.27 
32265.00 ,26 ,391.26 ,338.62 ,27.36 ,68.42 
32265.00 ,27 ,305.16 ,430.94 ,44.64 ,94.24 
32265.00 ,28 ,418.72 ,367.32 ,30.44 ,78.26 
32298.00 ,22 ,299.70 ,306.25 ,31.21 ,70.47 
32298.00 ,26 ,391.98 ,339.23 ,28.42 ,66.72 
32298.00 ,27 ,305.44 ,430.48 ,42.81 ,94.74 
32298.00 ,28 ,418.81 ,369.02 ,29.79 ,74.19 
32331.00 ,22 ,299.38 ,306.61 ,29.64 ,71.16 
32331.00 ,26 ,392.02 ,339.66 ,29.49 ,66.56 
32331.00 ,27 ,305.39 ,429.76 ,42.50 ,94.53 
32331.00 ,28 ,419.49 ,368.17 ,29.66 ,75.87 
32365.00 ,22 ,300.28 ,307.24 ,26.67 ,69.12 
32365.00 ,26 ,391.92 ,340.38 ,29.77 ,66.28 
32365.00 ,27 ,305.39 ,429.08 ,42.28 ,94.66 
32365.00 ,28 ,419.48 ,369.73 ,28.88 ,73.30 
32398.00 ,22 ,299.60 ,305.29 ,26.68 ,73.52 
32398.00 ,26 ,392.17 ,341.10 ,30.72 ,64.55 
32398.00 ,27 ,304.89 ,428.65 ,42.11 ,95.18 
32398.00 ,28 ,420.28 ,370.88 ,28.13 ,70.97 
32432.00 ,22 ,299.99 ,305.30 ,25.18 ,73.73 
32432.00 ,26 ,392.42 ,342.32 ,30.86 ,65.34 
32432.00 ,27 ,304.60 ,427.83 ,42.15 ,96.76 
32432.00 ,28 ,421.65 ,370.92 ,27.81 ,70.42 
32465.00 ,22 ,299.17 ,305.84 ,25.09 ,71.44 
32465.00 ,26 ,392.50 ,343.12 ,30.18 ,66.71 
32465.00 ,27 ,304.42 ,427.38 ,42.61 ,98.26 
32465.00 ,28 ,422.74 ,370.93 ,27.65 ,70.74 
32498.00 ,22 ,298.50 ,305.85 ,24.28 ,71.35 
32498.00 ,26 ,392.61 ,343.38 ,29.70 ,68.10 
32498.00 ,27 ,303.74 ,426.68 ,41.75 ,99.47 
32498.00 ,28 ,423.28 ,370.92 ,27.57 ,71.90 
32532.00 ,22 ,294.88 ,301.87 ,27.80 ,72.71 
32532.00 ,26 ,392.65 ,344.91 ,29.52 ,69.43 
32532.00 ,27 ,303.61 ,425.45 ,40.99 ,99.94 
32532.00 ,28 ,424.33 ,372.72 ,27.23 ,75.49 
32565.00 ,22 ,292.72 ,300.90 ,28.92 ,69.20 
32565.00 ,26 ,392.74 ,347.61 ,29.10 ,71.27 
32565.00 ,27 ,303.21 ,423.20 ,40.68 ,97.33 
32565.00 ,28 ,424.82 ,374.74 ,27.12 ,79.31 
32598.00 ,22 ,291.18 ,299.75 ,28.74 ,67.95 
32598.00 ,26 ,392.78 ,347.95 ,29.33 ,72.73 
32598.00 ,27 ,302.96 ,421.90 ,40.76 ,96.64 
32598.00 ,28 ,425.02 ,376.93 ,26.45 ,80.62 
32632.00 ,22 ,289.66 ,298.45 ,28.41 ,66.69 
32632.00 ,26 ,393.21 ,351.25 ,30.07 ,79.40 
32632.00 ,27 ,302.64 ,421.80 ,40.79 ,98.05 
32632.00 ,28 ,425.83 ,378.34 ,26.74 ,79.03 
32665.00 ,22 ,287.81 ,297.61 ,26.83 ,68.97 
32665.00 ,26 ,394.00 ,352.93 ,31.05 ,78.12 
32665.00 ,27 ,302.56 ,420.80 ,40.48 ,98.35 
32665.00 ,28 ,425.59 ,379.32 ,27.19 ,76.16 
32698.00 ,22 ,286.79 ,297.64 ,26.50 ,69.48 
32698.00 ,26 ,394.50 ,355.61 ,31.94 ,77.37 
32698.00 ,27 ,302.38 ,421.31 ,40.22 ,102.49 
32698.00 ,28 ,426.05 ,381.94 ,28.29 ,78.71 
32732.00 ,22 ,285.72 ,295.96 ,27.88 ,73.76 
32732.00 ,26 ,394.60 ,356.78 ,30.63 ,77.13 
32732.00 ,27 ,302.26 ,421.51 ,39.63 ,104.96 
32732.00 ,28 ,425.99 ,383.90 ,30.23 ,80.67 
32765.00 ,26 ,394.70 ,358.10 ,31.06 ,77.90 
32765.00 ,27 ,302.06 ,419.62 ,39.28 ,103.53 
32765.00 ,28 ,426.27 ,385.30 ,30.74 ,80.15 
32799.00 ,26 ,395.18 ,358.45 ,30.70 ,76.36 
32799.00 ,27 ,301.88 ,418.91 ,39.53 ,104.45 
32799.00 ,28 ,426.60 ,387.19 ,31.58 ,79.93 
32832.00 ,26 ,395.97 ,359.12 ,30.66 ,74.37 
32832.00 ,27 ,301.51 ,416.87 ,39.12 ,101.92 
32832.00 ,28 ,427.81 ,388.99 ,31.31 ,80.92 
32865.00 ,26 ,397.20 ,358.45 ,30.98 ,71.72 
32865.00 ,27 ,301.04 ,416.85 ,39.21 ,104.09 
32865.00 ,28 ,428.01 ,389.84 ,29.82 ,76.71 
32899.00 ,26 ,398.25 ,359.03 ,32.38 ,70.43 
32899.00 ,27 ,300.32 ,416.20 ,39.25 ,103.83 
32899.00 ,28 ,430.55 ,389.59 ,27.86 ,75.90 
32932.00 ,26 ,398.56 ,360.72 ,33.21 ,69.38 
32932.00 ,27 ,300.44 ,416.36 ,39.78 ,107.04 
32932.00 ,28 ,431.47 ,389.72 ,27.93 ,76.49 
32965.00 ,26 ,398.26 ,361.88 ,32.07 ,70.59 
32965.00 ,27 ,300.80 ,415.70 ,39.59 ,107.36 
32965.00 ,28 ,431.36 ,390.12 ,28.74 ,76.33 
32999.00 ,26 ,398.39 ,363.02 ,31.37 ,69.36 
32999.00 ,27 ,300.48 ,414.75 ,39.67 ,107.20 
32999.00 ,28 ,431.08 ,390.29 ,28.98 ,73.11 
33032.00 ,26 ,398.83 ,362.83 ,31.00 ,67.85 
33032.00 ,27 ,300.30 ,413.97 ,40.25 ,107.32 
33032.00 ,28 ,432.63 ,389.92 ,25.91 ,62.24 
33066.00 ,26 ,398.41 ,363.42 ,29.30 ,67.45 
33066.00 ,27 ,300.45 ,411.88 ,40.12 ,105.07 
33066.00 ,28 ,432.05 ,388.92 ,29.64 ,63.83 
33099.00 ,26 ,398.61 ,364.40 ,28.40 ,69.58 
33099.00 ,27 ,300.99 ,411.21 ,40.08 ,105.54 
33099.00 ,28 ,432.86 ,389.81 ,27.40 ,59.97 
33132.00 ,26 ,398.83 ,367.53 ,30.54 ,74.10 
33132.00 ,27 ,301.26 ,409.79 ,40.78 ,104.56 
33132.00 ,28 ,433.86 ,394.66 ,29.41 ,65.89 
33166.00 ,26 ,399.30 ,369.57 ,31.22 ,76.61 
33166.00 ,27 ,301.35 ,408.06 ,40.33 ,103.79 
33166.00 ,28 ,433.32 ,397.65 ,30.50 ,71.43 
33199.00 ,26 ,399.60 ,371.54 ,30.61 ,78.60 
33199.00 ,27 ,301.72 ,407.37 ,39.31 ,104.35 
33199.00 ,28 ,432.68 ,401.95 ,31.63 ,77.83 
33232.00 ,26 ,399.72 ,373.08 ,30.61 ,79.87 
33232.00 ,27 ,302.13 ,406.06 ,38.44 ,103.57 
33232.00 ,28 ,432.76 ,406.54 ,33.30 ,83.71 
33266.00 ,26 ,399.82 ,374.43 ,30.82 ,79.56 
33266.00 ,27 ,302.30 ,404.41 ,37.50 ,102.81 
33266.00 ,28 ,431.77 ,410.20 ,31.88 ,85.92 
33299.00 ,26 ,399.68 ,375.34 ,30.19 ,79.36 
33299.00 ,27 ,302.43 ,402.21 ,37.27 ,99.87 
33299.00 ,28 ,432.41 ,412.49 ,34.43 ,88.93 
33332.00 ,26 ,399.74 ,376.56 ,30.79 ,79.35 
33332.00 ,27 ,302.77 ,399.56 ,37.38 ,96.47 
33332.00 ,28 ,432.87 ,414.84 ,36.06 ,91.31 
33366.00 ,26 ,400.09 ,378.15 ,31.58 ,76.58 
33366.00 ,27 ,302.90 ,397.62 ,37.77 ,94.39 
33366.00 ,28 ,433.30 ,416.76 ,37.68 ,92.02 
33399.00 ,26 ,400.39 ,379.73 ,31.47 ,74.88 
33399.00 ,27 ,303.00 ,397.15 ,37.60 ,93.99 
33399.00 ,28 ,433.81 ,418.78 ,38.48 ,91.35 
33433.00 ,26 ,400.88 ,380.49 ,31.65 ,74.16 
33433.00 ,27 ,302.75 ,396.44 ,38.18 ,94.55 
33433.00 ,28 ,434.15 ,419.61 ,38.62 ,90.83 
33466.00 ,26 ,400.96 ,380.94 ,31.43 ,73.83 
33466.00 ,27 ,302.62 ,395.55 ,38.61 ,94.63 
33466.00 ,28 ,434.07 ,420.89 ,37.15 ,90.75 
33499.00 ,26 ,401.20 ,381.15 ,31.73 ,73.80 
33499.00 ,27 ,302.74 ,395.08 ,38.03 ,95.48 
33499.00 ,28 ,434.25 ,422.49 ,37.08 ,91.02 
33533.00 ,26 ,401.42 ,381.24 ,32.67 ,73.44 
33533.00 ,27 ,302.47 ,394.35 ,37.59 ,96.34 
33533.00 ,28 ,434.77 ,423.77 ,37.36 ,90.36 
33566.00 ,26 ,401.85 ,382.24 ,33.56 ,70.89 
33566.00 ,27 ,302.51 ,393.48 ,37.52 ,96.99 
33566.00 ,28 ,435.45 ,424.47 ,36.40 ,88.38 
33599.00 ,26 ,401.48 ,382.38 ,32.87 ,71.76 
33599.00 ,27 ,302.59 ,392.88 ,37.86 ,98.16 
33599.00 ,28 ,436.28 ,424.55 ,37.82 ,86.78 
33633.00 ,26 ,401.82 ,383.34 ,32.96 ,69.59 
33633.00 ,27 ,302.35 ,392.41 ,38.59 ,98.91 
33633.00 ,28 ,436.85 ,425.61 ,36.40 ,85.02 
33666.00 ,27 ,300.95 ,392.00 ,41.13 ,99.83 
33666.00 ,28 ,437.12 ,426.52 ,35.23 ,83.91 
33700.00 ,27 ,299.87 ,392.02 ,43.68 ,100.59 
33700.00 ,28 ,438.68 ,427.30 ,33.75 ,82.83 
33733.00 ,27 ,298.98 ,391.88 ,42.83 ,101.12 
33733.00 ,28 ,439.28 ,427.96 ,33.79 ,81.70 
33766.00 ,27 ,298.82 ,391.43 ,41.51 ,101.99 
33766.00 ,28 ,439.74 ,428.67 ,33.41 ,81.28 
33800.00 ,27 ,298.91 ,391.40 ,39.83 ,102.64 
33800.00 ,28 ,440.68 ,429.84 ,34.19 ,82.42 
33800.00 ,26 ,403.82 ,388.78 ,33.09 ,70.78 
33833.00 ,27 ,298.56 ,391.24 ,39.73 ,103.01 
33833.00 ,28 ,442.13 ,432.53 ,32.58 ,84.71 
33833.00 ,26 ,404.95 ,391.07 ,34.40 ,70.49 
33866.00 ,27 ,297.92 ,390.91 ,39.21 ,102.75 
33866.00 ,28 ,441.98 ,435.22 ,31.90 ,86.63 
33866.00 ,26 ,405.49 ,393.01 ,35.11 ,71.29 
33900.00 ,27 ,297.65 ,390.86 ,38.46 ,102.89 
33900.00 ,28 ,442.68 ,435.96 ,31.48 ,84.66 
33900.00 ,26 ,405.56 ,394.88 ,35.01 ,72.03 
33900.00 ,29 ,322.26 ,459.70 ,35.98 ,38.75 
33900.00 ,30 ,266.52 ,382.42 ,34.91 ,90.61 
33933.00 ,27 ,297.68 ,390.14 ,37.30 ,102.87 
33933.00 ,28 ,442.83 ,437.50 ,31.94 ,82.85 
33933.00 ,26 ,406.24 ,397.27 ,35.09 ,74.14 
33933.00 ,29 ,322.38 ,458.10 ,36.12 ,41.94 
33933.00 ,30 ,266.51 ,381.55 ,34.79 ,90.10 
33966.00 ,27 ,297.11 ,389.53 ,37.07 ,102.60 
33966.00 ,28 ,442.86 ,438.15 ,32.76 ,80.96 
33966.00 ,26 ,406.73 ,399.74 ,35.61 ,74.82 
33966.00 ,29 ,322.57 ,456.52 ,35.90 ,45.10 
33966.00 ,30 ,266.08 ,381.13 ,33.94 ,91.37 
34000.00 ,27 ,296.71 ,389.34 ,36.96 ,102.32 
34000.00 ,28 ,442.86 ,439.43 ,34.02 ,80.05 
34000.00 ,26 ,406.84 ,400.78 ,36.56 ,76.79 
34000.00 ,29 ,322.36 ,455.24 ,35.48 ,48.47 
34000.00 ,30 ,265.53 ,381.21 ,33.34 ,93.36 
34033.00 ,27 ,295.85 ,388.59 ,37.20 ,101.22 
34033.00 ,28 ,444.06 ,440.69 ,34.13 ,77.92 
34033.00 ,26 ,406.99 ,402.10 ,36.02 ,78.11 
34033.00 ,29 ,322.31 ,453.88 ,35.44 ,51.33 
34033.00 ,30 ,265.25 ,380.05 ,33.11 ,92.77 
34067.00 ,27 ,295.21 ,387.90 ,37.12 ,100.73 
34067.00 ,28 ,445.08 ,441.71 ,34.18 ,76.58 
34067.00 ,26 ,408.08 ,402.76 ,34.63 ,76.96 
34067.00 ,29 ,322.29 ,452.42 ,35.50 ,53.92 
34067.00 ,30 ,265.22 ,378.88 ,33.93 ,92.41 
34100.00 ,27 ,295.02 ,387.79 ,37.48 ,101.50 
34100.00 ,28 ,445.40 ,442.32 ,35.09 ,75.36 
34100.00 ,26 ,409.26 ,403.45 ,35.18 ,75.93 
34100.00 ,29 ,321.80 ,451.38 ,36.32 ,55.65 
34100.00 ,30 ,264.72 ,378.63 ,33.66 ,93.25 
34133.00 ,27 ,294.67 ,387.52 ,37.78 ,101.33 
34133.00 ,28 ,445.67 ,443.14 ,36.32 ,73.71 
34133.00 ,26 ,409.98 ,403.85 ,35.04 ,75.08 
34133.00 ,29 ,321.67 ,450.42 ,35.82 ,57.86 
34133.00 ,30 ,264.81 ,377.85 ,33.92 ,93.67 
34167.00 ,27 ,294.36 ,386.80 ,37.69 ,101.37 
34167.00 ,28 ,446.73 ,444.05 ,36.04 ,71.91 
34167.00 ,26 ,410.71 ,404.10 ,34.59 ,74.42 
34167.00 ,29 ,321.74 ,449.52 ,35.89 ,59.87 
34167.00 ,30 ,264.54 ,377.06 ,33.06 ,93.72 
34200.00 ,27 ,294.39 ,386.33 ,36.96 ,101.06 
34200.00 ,28 ,448.14 ,444.49 ,34.25 ,70.71 
34200.00 ,26 ,411.03 ,403.85 ,35.13 ,75.68 
34200.00 ,29 ,321.68 ,448.03 ,36.62 ,61.86 
34200.00 ,30 ,264.77 ,376.77 ,32.66 ,94.35 
34233.00 ,27 ,294.32 ,386.13 ,36.73 ,101.64 
34233.00 ,28 ,448.48 ,444.91 ,35.84 ,69.45 
34233.00 ,26 ,411.66 ,404.93 ,35.26 ,74.26 
34233.00 ,29 ,321.98 ,447.33 ,37.10 ,63.73 
34233.00 ,30 ,265.20 ,375.87 ,31.97 ,93.71 
34267.00 ,27 ,294.51 ,386.01 ,36.23 ,102.21 
34267.00 ,28 ,448.67 ,447.50 ,35.37 ,64.00 
34267.00 ,26 ,411.91 ,406.69 ,35.62 ,75.30 
34267.00 ,29 ,322.47 ,446.28 ,37.08 ,66.32 
34267.00 ,30 ,265.64 ,376.36 ,31.93 ,95.41 
34300.00 ,27 ,294.43 ,384.86 ,36.95 ,101.87 
34300.00 ,28 ,450.04 ,447.50 ,36.15 ,63.56 
34300.00 ,26 ,411.72 ,408.85 ,35.38 ,79.51 
34300.00 ,29 ,322.67 ,445.24 ,37.59 ,69.02 
34300.00 ,30 ,265.92 ,375.50 ,31.81 ,94.86 
34333.00 ,27 ,294.29 ,384.48 ,37.73 ,101.73 
34333.00 ,28 ,451.51 ,447.70 ,36.50 ,62.92 
34333.00 ,26 ,411.66 ,411.74 ,35.54 ,79.81 
34333.00 ,29 ,322.14 ,443.91 ,38.70 ,71.74 
34333.00 ,30 ,266.05 ,374.56 ,31.67 ,93.71 
34367.00 ,27 ,293.87 ,383.76 ,37.76 ,101.30 
34367.00 ,28 ,452.09 ,448.64 ,37.36 ,61.15 
34367.00 ,26 ,411.73 ,414.73 ,35.42 ,86.84 
34367.00 ,29 ,321.97 ,442.79 ,38.95 ,74.24 
34367.00 ,30 ,265.95 ,373.38 ,31.23 ,92.62 
34400.00 ,27 ,293.50 ,383.68 ,37.51 ,101.46 
34400.00 ,28 ,452.17 ,449.49 ,38.99 ,60.50 
34400.00 ,26 ,412.25 ,419.38 ,34.66 ,87.98 
34400.00 ,29 ,322.10 ,441.41 ,39.46 ,77.18 
34400.00 ,30 ,265.89 ,372.79 ,30.69 ,91.96 
34434.00 ,27 ,293.38 ,383.60 ,37.47 ,102.20 
34434.00 ,28 ,451.65 ,450.72 ,38.29 ,57.47 
34434.00 ,26 ,412.91 ,421.93 ,34.65 ,90.05 
34434.00 ,29 ,323.16 ,439.98 ,39.75 ,80.00 
34434.00 ,30 ,265.59 ,372.64 ,30.43 ,91.94 
34467.00 ,27 ,293.25 ,383.39 ,37.63 ,102.11 
34467.00 ,28 ,451.67 ,451.77 ,39.22 ,55.01 
34467.00 ,26 ,413.03 ,424.24 ,34.56 ,91.39 
34467.00 ,29 ,323.70 ,438.77 ,38.66 ,82.46 
34467.00 ,30 ,265.45 ,372.52 ,30.00 ,92.50 
34500.00 ,27 ,293.67 ,382.34 ,37.51 ,102.63 
34500.00 ,28 ,451.53 ,452.67 ,40.52 ,53.79 
34500.00 ,26 ,413.93 ,426.89 ,35.20 ,89.59 
34500.00 ,29 ,323.71 ,437.45 ,38.31 ,85.10 
34500.00 ,30 ,265.67 ,372.19 ,30.26 ,92.89 
34534.00 ,27 ,293.34 ,383.39 ,38.00 ,105.17 
34534.00 ,28 ,451.71 ,453.25 ,41.75 ,53.17 
34534.00 ,26 ,414.01 ,429.50 ,34.59 ,88.65 
34534.00 ,29 ,324.43 ,436.29 ,39.27 ,87.30 
34534.00 ,30 ,266.03 ,371.96 ,30.86 ,93.44 
34567.00 ,27 ,293.63 ,382.52 ,37.61 ,105.58 
34567.00 ,28 ,452.22 ,454.08 ,42.72 ,50.98 
34567.00 ,26 ,414.32 ,431.06 ,35.36 ,89.24 
34567.00 ,29 ,324.30 ,434.91 ,39.23 ,90.10 
34567.00 ,30 ,266.50 ,371.54 ,30.61 ,92.94 
34600.00 ,27 ,294.04 ,381.26 ,37.34 ,103.40 
34600.00 ,28 ,452.78 ,454.80 ,42.74 ,48.90 
34600.00 ,26 ,414.21 ,431.92 ,36.29 ,86.22 
34600.00 ,29 ,324.79 ,433.65 ,40.61 ,92.03 
34600.00 ,30 ,266.37 ,370.69 ,30.43 ,92.09 
34634.00 ,27 ,294.16 ,381.35 ,37.38 ,103.20 
34634.00 ,28 ,452.96 ,456.71 ,41.81 ,43.93 
34634.00 ,26 ,414.38 ,433.43 ,37.11 ,84.99 
34634.00 ,29 ,324.41 ,432.77 ,40.60 ,93.84 
34634.00 ,30 ,265.92 ,370.87 ,29.12 ,93.18 
34667.00 ,27 ,293.69 ,381.36 ,38.00 ,107.90 
34667.00 ,28 ,453.65 ,457.91 ,40.98 ,40.86 
34667.00 ,26 ,414.54 ,434.39 ,37.10 ,84.57 
34667.00 ,29 ,324.35 ,432.20 ,39.99 ,95.45 
34667.00 ,30 ,266.18 ,370.58 ,27.15 ,92.96 
34701.00 ,27 ,293.73 ,381.01 ,36.95 ,108.23 
34701.00 ,28 ,454.91 ,458.55 ,40.56 ,39.47 
34701.00 ,26 ,414.83 ,435.34 ,35.54 ,82.63 
34701.00 ,29 ,324.51 ,431.16 ,40.02 ,97.68 
34701.00 ,30 ,266.99 ,369.95 ,27.34 ,93.63 
34734.00 ,27 ,293.77 ,379.83 ,36.61 ,106.39 
34734.00 ,28 ,456.61 ,459.47 ,38.10 ,38.10 
34734.00 ,26 ,415.38 ,436.54 ,34.48 ,80.22 
34734.00 ,29 ,324.22 ,430.18 ,38.49 ,98.92 
34734.00 ,30 ,267.07 ,369.09 ,25.39 ,93.91 
34767.00 ,27 ,293.55 ,378.37 ,36.81 ,103.95 
34767.00 ,28 ,457.79 ,461.24 ,35.43 ,34.65 
34767.00 ,26 ,415.45 ,436.82 ,33.53 ,78.01 
34767.00 ,29 ,324.73 ,429.62 ,38.03 ,100.56 
34767.00 ,30 ,266.71 ,368.45 ,24.29 ,93.19 
34801.00 ,27 ,293.54 ,376.46 ,36.80 ,101.47 
34801.00 ,28 ,458.94 ,462.43 ,33.37 ,32.40 
34801.00 ,26 ,415.71 ,437.49 ,34.06 ,77.05 
34801.00 ,29 ,325.26 ,428.63 ,37.05 ,101.82 
34801.00 ,30 ,266.16 ,367.42 ,23.12 ,90.23 
34834.00 ,27 ,293.35 ,376.11 ,36.50 ,103.64 
34834.00 ,28 ,460.46 ,463.22 ,30.02 ,31.06 
34834.00 ,26 ,416.05 ,437.14 ,34.18 ,74.89 
34834.00 ,29 ,325.84 ,428.03 ,36.91 ,103.43 
34834.00 ,30 ,266.13 ,365.34 ,22.48 ,86.36 
34834.00 ,31 ,447.23 ,401.45 ,32.40 ,78.67 
34867.00 ,27 ,292.80 ,372.07 ,37.03 ,97.69 
34867.00 ,28 ,461.32 ,464.55 ,29.34 ,28.55 
34867.00 ,26 ,416.46 ,439.21 ,34.27 ,75.79 
34867.00 ,29 ,326.61 ,426.49 ,36.15 ,103.84 
34867.00 ,30 ,266.71 ,363.63 ,22.27 ,82.84 
34867.00 ,31 ,447.60 ,402.89 ,31.72 ,83.34 
34901.00 ,27 ,292.39 ,370.77 ,37.70 ,94.33 
34901.00 ,28 ,461.98 ,465.55 ,28.60 ,26.64 
34901.00 ,26 ,417.02 ,440.36 ,34.34 ,76.31 
34901.00 ,29 ,327.28 ,424.16 ,36.79 ,102.24 
34901.00 ,30 ,266.56 ,362.02 ,21.26 ,80.17 
34901.00 ,31 ,448.34 ,406.11 ,31.86 ,86.62 
34934.00 ,27 ,292.99 ,370.04 ,37.06 ,93.63 
34934.00 ,26 ,418.08 ,441.59 ,35.19 ,75.28 
34934.00 ,29 ,327.03 ,420.80 ,37.00 ,97.95 
34934.00 ,30 ,267.29 ,360.76 ,21.83 ,79.60 
34934.00 ,31 ,449.43 ,408.59 ,32.13 ,89.54 
34967.00 ,27 ,293.07 ,369.62 ,36.95 ,94.14 
34967.00 ,26 ,418.98 ,442.76 ,35.92 ,72.97 
34967.00 ,29 ,327.77 ,413.92 ,36.00 ,88.16 
34967.00 ,30 ,267.39 ,360.08 ,21.23 ,80.02 
34967.00 ,31 ,449.78 ,411.35 ,31.38 ,89.02 
35001.00 ,27 ,293.37 ,368.28 ,36.34 ,93.21 
35001.00 ,26 ,419.21 ,443.47 ,36.27 ,71.36 
35001.00 ,29 ,328.71 ,410.41 ,33.82 ,84.89 
35001.00 ,30 ,268.31 ,358.25 ,22.38 ,79.95 
35001.00 ,31 ,451.25 ,412.15 ,30.77 ,86.39 
35034.00 ,27 ,293.35 ,367.15 ,36.13 ,89.19 
35034.00 ,26 ,419.71 ,444.62 ,37.23 ,68.69 
35034.00 ,29 ,329.21 ,406.59 ,33.70 ,82.76 
35034.00 ,30 ,268.64 ,358.46 ,22.96 ,79.91 
35034.00 ,31 ,451.98 ,413.77 ,31.41 ,85.58 
35068.00 ,27 ,293.54 ,366.14 ,35.77 ,87.27 
35068.00 ,26 ,419.91 ,445.86 ,37.58 ,66.44 
35068.00 ,29 ,330.26 ,404.71 ,34.06 ,82.90 
35068.00 ,30 ,269.25 ,357.06 ,23.91 ,79.99 
35068.00 ,31 ,452.57 ,412.63 ,31.69 ,80.12 
35101.00 ,27 ,293.43 ,365.19 ,36.17 ,87.50 
35101.00 ,26 ,420.76 ,447.65 ,38.41 ,63.73 
35101.00 ,29 ,330.24 ,403.26 ,34.08 ,84.20 
35101.00 ,30 ,269.36 ,356.90 ,24.08 ,79.98 
35101.00 ,31 ,453.05 ,412.71 ,31.79 ,76.65 
35134.00 ,27 ,292.88 ,364.74 ,36.65 ,87.93 
35134.00 ,26 ,421.22 ,448.08 ,39.54 ,63.05 
35134.00 ,29 ,330.26 ,402.48 ,34.23 ,87.33 
35134.00 ,30 ,268.73 ,356.33 ,22.75 ,76.06 
35134.00 ,31 ,453.71 ,413.69 ,30.51 ,75.01 
35168.00 ,27 ,292.64 ,364.28 ,36.97 ,87.52 
35168.00 ,26 ,422.35 ,448.65 ,39.66 ,62.08 
35168.00 ,29 ,330.03 ,400.26 ,34.62 ,86.89 
35168.00 ,30 ,268.67 ,355.94 ,22.08 ,74.71 
35168.00 ,31 ,453.52 ,414.63 ,29.61 ,71.99 
35201.00 ,27 ,292.78 ,364.63 ,36.35 ,87.47 
35201.00 ,26 ,423.85 ,449.02 ,39.20 ,61.07 
35201.00 ,29 ,330.01 ,399.32 ,34.61 ,88.59 
35201.00 ,30 ,268.59 ,355.39 ,21.72 ,72.33 
35201.00 ,31 ,454.31 ,415.44 ,28.29 ,69.45 
35234.00 ,27 ,292.79 ,364.54 ,35.86 ,87.53 
35234.00 ,26 ,425.51 ,448.35 ,40.59 ,62.15 
35234.00 ,29 ,330.06 ,398.51 ,35.44 ,90.71 
35234.00 ,30 ,268.53 ,352.86 ,21.52 ,67.46 
35234.00 ,31 ,454.94 ,415.02 ,28.70 ,73.01 
35268.00 ,27 ,292.41 ,364.00 ,36.43 ,87.76 
35268.00 ,26 ,426.87 ,448.29 ,41.04 ,62.38 
35268.00 ,29 ,330.03 ,397.60 ,35.14 ,92.77 
35268.00 ,30 ,268.88 ,354.07 ,22.56 ,70.90 
35268.00 ,31 ,456.11 ,414.74 ,30.79 ,72.95 
35301.00 ,27 ,292.25 ,364.54 ,36.72 ,87.24 
35301.00 ,26 ,428.09 ,448.33 ,40.61 ,62.56 
35301.00 ,29 ,330.07 ,396.89 ,35.62 ,94.20 
35301.00 ,30 ,269.20 ,354.13 ,23.74 ,72.40 
35301.00 ,31 ,456.34 ,415.80 ,31.73 ,69.04 
35334.00 ,27 ,292.38 ,364.61 ,36.04 ,88.25 
35334.00 ,26 ,429.70 ,448.55 ,40.73 ,62.47 
35334.00 ,29 ,330.23 ,396.33 ,35.87 ,95.49 
35334.00 ,30 ,268.80 ,353.83 ,23.86 ,75.55 
35334.00 ,31 ,456.84 ,416.13 ,31.37 ,68.00 
35368.00 ,27 ,292.17 ,364.82 ,37.07 ,89.10 
35368.00 ,26 ,430.12 ,449.60 ,40.06 ,60.19 
35368.00 ,29 ,330.30 ,395.88 ,35.10 ,97.24 
35368.00 ,31 ,457.36 ,417.06 ,30.84 ,66.63 
35401.00 ,27 ,292.22 ,365.07 ,37.12 ,89.47 
35401.00 ,26 ,430.55 ,450.30 ,39.82 ,58.09 
35401.00 ,29 ,330.94 ,394.56 ,34.04 ,98.55 
35401.00 ,31 ,457.63 ,419.82 ,30.89 ,69.03 
35435.00 ,27 ,292.19 ,365.82 ,35.92 ,89.53 
35435.00 ,26 ,430.54 ,451.70 ,39.16 ,53.99 
35435.00 ,29 ,331.59 ,393.49 ,34.27 ,98.10 
35435.00 ,31 ,458.19 ,422.62 ,28.93 ,67.80 
35468.00 ,27 ,292.38 ,366.08 ,35.58 ,90.24 
35468.00 ,26 ,430.91 ,453.07 ,38.61 ,52.02 
35468.00 ,29 ,331.77 ,391.31 ,32.30 ,97.05 
35468.00 ,31 ,458.98 ,430.32 ,30.75 ,81.50 
35501.00 ,27 ,292.24 ,366.32 ,34.90 ,90.28 
35501.00 ,26 ,431.49 ,454.56 ,39.54 ,50.37 
35501.00 ,29 ,331.58 ,389.66 ,32.10 ,97.54 
35501.00 ,31 ,459.79 ,433.41 ,30.12 ,81.57 
35535.00 ,27 ,292.23 ,366.57 ,34.75 ,90.70 
35535.00 ,29 ,331.92 ,388.62 ,30.85 ,99.61 
35535.00 ,31 ,459.69 ,435.93 ,28.75 ,81.67 
35568.00 ,27 ,292.32 ,366.88 ,34.52 ,90.78 
35568.00 ,29 ,332.16 ,386.93 ,30.71 ,99.49 
35568.00 ,31 ,459.67 ,437.45 ,29.29 ,83.37 
35601.00 ,27 ,292.26 ,367.21 ,34.62 ,90.22 
35601.00 ,29 ,332.53 ,382.35 ,31.07 ,93.72 
35601.00 ,31 ,460.37 ,438.11 ,29.32 ,82.52 
